system:index,average_surface_temp,date,satellite,.geo
1_1_2_LE07_019031_20020716,293.7077205038539,2002-07-16,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20020801,298.4050722200003,2002-08-01,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20020817,297.77273851999996,2002-08-17,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20020902,280.42628702,2002-09-02,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20020918,256.00795214,2002-09-18,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20021004,284.89022113999994,2002-10-04,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20021020,289.6822851800001,2002-10-20,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20021105,261.2135966,2002-11-05,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20021121,268.66829821999994,2002-11-21,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20021207,267.6736543999999,2002-12-07,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20030209,267.4343929999997,2003-02-09,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20030225,263.4797438599999,2003-02-25,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20030313,223.8888182,2003-03-13,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20030414,275.7128374400003,2003-04-14,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20030430,268.4755394511457,2003-04-30,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20030719,294.1428012799999,2003-07-19,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20030804,295.33910828,2003-08-04,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20030820,285.6604055560733,2003-08-20,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20030921,292.58076614000004,2003-09-21,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20031108,265.71512893999994,2003-11-08,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20031226,276.94332464,2003-12-26,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20040228,268.94857586,2004-02-28,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20040315,273.44327216,2004-03-15,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20040416,276.10590974,2004-04-16,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20040518,249.79008501243464,2004-05-18,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20040603,286.93077908,2004-06-03,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20040619,289.2584507,2004-06-19,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20040705,283.0583657916351,2004-07-05,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20040721,293.240444,2004-07-21,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20040806,294.54954566000004,2004-08-06,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20040822,294.01975256000003,2004-08-22,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20040907,249.4741229641833,2004-09-07,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20040923,294.3683906,2004-09-23,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20041009,291.83563777999996,2004-10-09,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20041025,277.06295534000003,2004-10-25,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20041110,263.5105060399999,2004-11-10,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20050318,263.40796544,2005-03-18,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20050403,246.29393929999998,2005-04-03,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20050419,276.27681074,2005-04-19,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20050505,249.48295195999998,2005-05-05,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20050521,270.56529932,2005-05-21,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20050606,290.48551987999997,2005-06-06,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20050622,285.85068476000004,2005-06-22,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20050708,295.4809109280856,2005-07-08,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20050809,298.34696587999997,2005-08-09,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20050825,253.68711656000002,2005-08-25,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20050910,295.80054098,2005-09-10,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20050926,221.60558084000002,2005-09-26,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20051028,275.64105902000006,2005-10-28,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20051113,261.75364375999976,2005-11-13,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20060116,274.27726903999996,2006-01-16,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20060201,234.98371112,2006-02-01,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20060217,261.71946356,2006-02-17,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20060305,270.27818564,2006-03-05,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20060406,275.81196002,2006-04-06,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20060422,243.66889994000002,2006-04-22,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20060508,284.15534684,2006-05-08,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20060524,275.49066614000003,2006-05-24,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20060609,289.18667228000004,2006-06-09,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20060625,287.3244801860844,2006-06-25,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20060711,290.15808915676513,2006-07-11,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20060727,150.00147986,2006-07-27,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20060812,296.79518480000013,2006-08-12,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20060929,290.62907672,2006-09-29,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20061015,283.46148877999997,2006-10-15,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20061218,267.7420148,2006-12-18,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20070103,277.78415756,2007-01-03,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20070119,273.6415173199999,2007-01-19,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20070204,239.76210308,2007-02-04,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20070220,269.64243392000003,2007-02-20,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20070308,267.89924372,2007-03-08,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20070409,268.62386395999994,2007-04-09,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20070511,276.6015226399999,2007-05-11,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20070527,234.9119327,2007-05-27,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20070612,290.44147462273304,2007-06-12,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20070628,287.50158841999996,2007-06-28,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20070714,250.69352660846718,2007-07-14,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20070730,295.79712296,2007-07-30,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20070815,172.29106390783798,2007-08-15,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20070831,295.93384376,2007-08-31,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20070916,285.71054594,2007-09-16,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20071103,261.56907068,2007-11-03,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20071119,276.55708838,2007-11-19,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20071221,276.58101452,2007-12-21,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20080223,267.30792626,2008-02-23,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20080310,259.12176835999986,2008-03-10,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20080326,271.72059007999997,2008-03-26,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20080411,273.79874624,2008-04-11,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20080427,276.95016068,2008-04-27,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20080513,279.5973142917249,2008-05-13,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20080529,283.5817722094687,2008-05-29,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20080614,177.34880347134728,2008-06-14,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20080716,293.93088404,2008-07-16,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20080801,299.20830692,2008-08-01,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20080817,268.7514591006576,2008-08-17,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20080902,295.90308158,2008-09-02,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20080918,293.36691074,2008-09-18,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20081004,291.0529112,2008-10-04,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20081020,262.41673964,2008-10-20,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20081105,285.45761246,2008-11-05,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20081121,269.0066822,2008-11-21,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20081207,276.7655876,2008-12-07,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20090108,262.990967,2009-01-08,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20090124,262.68334519999996,2009-01-24,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20090209,270.52428308000003,2009-02-09,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20090225,256.70181019999995,2009-02-25,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20090313,271.70349998,2009-03-13,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20090703,282.69243428,2009-07-03,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20090719,294.436751,2009-07-19,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20090804,288.14417618,2009-08-04,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20090820,297.9245266886586,2009-08-20,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20090905,294.2419238600004,2009-09-05,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20091108,284.49373082,2009-11-08,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20091124,274.95403699999997,2009-11-24,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20091210,255.16711922000002,2009-12-10,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20091226,264.4948958,2009-12-26,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20100127,255.10559486,2010-01-27,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20100212,259.01239172,2010-02-12,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20100316,272.42812022,2010-03-16,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20100401,274.33195736,2010-04-01,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20100503,281.35940647999996,2010-05-03,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20100519,283.02398222,2010-05-19,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20100604,282.66167210000003,2010-06-04,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20100620,292.34150474,2010-06-20,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20100706,296.1765231800001,2010-07-06,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20100722,253.35898663999993,2010-07-22,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20100807,297.99832784,2010-08-07,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20100908,274.7216116399999,2010-09-08,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20100924,293.62326224000003,2010-09-24,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20101010,289.90103846,2010-10-10,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20101111,284.73299222,2010-11-11,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20101127,262.56029648,2010-11-27,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20101213,250.68267698,2010-12-13,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20101229,266.21074183999997,2010-12-29,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20110130,261.15890828000005,2011-01-30,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20110215,268.4700530599998,2011-02-15,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20110303,252.7199131042176,2011-03-03,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20110319,264.5461661,2011-03-19,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20110506,245.73910074301713,2011-05-06,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20110522,280.26222206,2011-05-22,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20110607,286.65733748,2011-06-07,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20110709,296.52516122,2011-07-09,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20110725,279.45556934,2011-07-25,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20110810,282.64800002,2011-08-10,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20110826,294.5563817,2011-08-26,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20110911,291.97235858000005,2011-09-11,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20110927,290.80692498593874,2011-09-27,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20111029,270.54479119999996,2011-10-29,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20111114,192.43619816,2011-11-14,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20111130,235.45539788,2011-11-30,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20111216,261.1281461,2011-12-16,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20120218,264.0676433,2012-02-18,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20120321,275.94868082,2012-03-21,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20120406,277.81833775999996,2012-04-06,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20120422,265.47928556,2012-04-22,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20120508,282.39506654,2012-05-08,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20120524,288.3330409749995,2012-05-24,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20120609,261.97561538185573,2012-06-09,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20120625,293.753147,2012-06-25,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20120711,297.50271494000003,2012-07-11,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20120727,295.15111717999986,2012-07-27,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20120812,279.35986478000024,2012-08-12,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20120828,296.05347445999996,2012-08-28,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20120913,295.04515856,2012-09-13,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20120929,280.10157512,2012-09-29,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20121116,282.77104873999997,2012-11-16,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20121218,253.56406784,2012-12-18,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20130119,253.89219776,2013-01-19,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20130308,272.91689708,2013-03-08,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20130409,275.97602498,2013-04-09,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20130425,267.09942704,2013-04-25,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20130628,258.19548494000003,2013-06-28,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20130714,294.8810936,2013-07-14,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20130730,296.95924976000003,2013-07-30,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20130815,284.69881202,2013-08-15,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20130831,283.102468349878,2013-08-31,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20130916,290.22083802118635,2013-09-16,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20131002,292.29707048,2013-10-02,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20131018,290.1984062,2013-10-18,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20131103,285.98311950428086,2013-11-03,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20131119,262.46117390000006,2013-11-19,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20131205,229.75755854,2013-12-05,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20140106,247.39795976,2014-01-06,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20140122,258.9884655800001,2014-01-22,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20140207,253.61875616,2014-02-07,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20140223,264.52907600000003,2014-02-23,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20140311,261.1042199599999,2014-03-11,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20140412,273.93204902,2014-04-12,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20140514,264.57692828,2014-05-14,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20140530,283.3692022399999,2014-05-30,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20140615,289.94547272000005,2014-06-15,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20140701,269.46909147714285,2014-07-01,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20140717,294.7956431,2014-07-17,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20140818,292.8131915,2014-08-18,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20140903,296.39869448,2014-09-03,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20140919,291.95526848,2014-09-19,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20141208,251.0443317630678,2014-12-08,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20150109,263.9138324,2015-01-09,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20150330,272.53597638027196,2015-03-30,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20150415,268.4939792,2015-04-15,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20150501,277.08004544,2015-05-01,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20150517,284.5415831,2015-05-17,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20150602,282.8872614200001,2015-06-02,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20150618,150.00147986,2015-06-18,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20150704,292.49873365999997,2015-07-04,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20150720,295.27416589999996,2015-07-20,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20150805,295.73218058,2015-08-05,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_019031_20150821,295.87231940000004,2015-08-21,LANDSAT_7,"{""type"":""MultiPoint"",""coordinates"":[]}"
